0.006700706895244131,0.006506318181488229,0.006441779664574128,0.006411974352877894,0.0063960372815700895,0.07949344467940651,0.07981118487786555,0.07991011808519052,0.0799520197971379,0.07997191603785295,0.0,0.0,0.0,0.0,0.0
0.11069948087465402,0.14957482955870732,0.07466550231187448,0.09595966588762733,0.0420331169994185,0.6612262775393084,0.637782857554081,0.6680706926914819,0.7546697032944372,0.8819546002396553,2.0,2.0,2.0,2.0,2.0
0.6618642429946672,0.6927352298766281,0.7591084434384727,0.7743317224088437,0.9206114026808723,0.16445769971983448,0.18342217011103634,0.13324511907457456,0.12439546929392538,0.18287926031518187,3.0,3.0,3.0,3.0,3.0
0.19870037198621476,0.2118662441373551,0.10689075042502484,0.022401730949363804,0.1477535343253718,0.19028552487584638,0.1982320977669102,0.16201084444444505,0.14933564117460393,0.08680527183744956,0.0,0.0,0.0,0.0,0.0
0.16207879616783194,0.15254715358991514,-0.007156909602494252,0.12836647635778775,0.1574834050973309,0.7511837781298677,0.789990866377946,0.7866747128369901,0.8701899576436974,0.9305706473155456,2.0,2.0,2.0,2.0,2.0
0.17127198150591452,0.3540912960820702,0.2025835020168266,0.24002826487131113,0.1382650721228436,0.48771309760770354,0.36069856955019697,0.17518535844033964,0.3305771887076703,0.27623312214183005,0.0,0.0,0.0,0.0,0.0
0.754387130909836,0.6649337503767494,0.8456813231346005,0.8288079097199151,0.7262799371708802,0.9258280623226043,0.9326669773111184,0.8736506485512558,0.9691879875515966,1.0987231950310699,1.0,1.0,1.0,1.0,1.0
0.2801129415515913,0.1437500513001067,0.02931763585795255,0.12437300466820074,0.13677876971491018,1.0392876392314214,0.8868470473883983,0.9329284273149587,0.8958797525661903,0.828754222843319,2.0,2.0,2.0,2.0,2.0
0.21281097106398358,0.17580106910714116,0.1273787358144351,0.1265651599439129,0.11390448428502618,0.32044010420506486,0.2749412094565867,0.18415831930286514,0.3104184532417811,0.17588410740206517,0.0,0.0,0.0,0.0,0.0
0.1971530598568701,0.24800779733106312,0.23647973462558897,0.25152198340771464,0.1589006029602214,0.20194473916325978,0.06567775627136445,0.18644373164397432,0.18114335121239405,0.09767111806127302,0.0,0.0,0.0,0.0,0.0
